no;y;i_var;g_var;treatment;group
1635;-0.352680883;0.027308739;-0.825998587;0;55
1636;0.432639789;0.433715805;-0.825998587;0;55
1637;-3.532140279;-1.131064484;-0.825998587;0;55
1638;0.207720659;1.020686901;-0.825998587;0;55
1639;1.623584315;0.26927429;-0.825998587;0;55
1640;0.410949156;0.548548641;-0.825998587;0;55
1641;-1.28470365;-0.169421162;-0.825998587;0;55
1642;-3.260174114;-1.87844025;-0.825998587;0;55
1643;1.274172802;0.748307195;-0.825998587;0;55
1644;-1.109717446;-0.26010014;-0.825998587;0;55
1645;3.375431361;0.618260659;-0.825998587;0;55
1646;3.448262142;2.047936962;-0.825998587;0;55
1647;0.102888396;-1.155624838;-0.825998587;0;55
1648;1.653686017;1.352941407;-0.825998587;0;55
1649;-1.314962585;-0.367521982;-0.825998587;0;55
1650;0.40489894;-0.058310463;-0.825998587;0;55
1651;2.400557054;-0.532218092;0.16698928;1;56
1652;1.554048119;-0.498500477;0.16698928;1;56
1653;0.048474658;-1.150139578;0.16698928;1;56
1654;4.223065017;0.126240923;0.16698928;1;56
1655;3.133717143;0.472863899;0.16698928;1;56
1656;1.497482875;-0.186525215;0.16698928;1;56
1657;0.680857659;-1.61928645;0.16698928;1;56
1658;2.549073516;-0.402759046;0.16698928;1;56
1659;3.862680417;0.412812242;0.16698928;1;56
1660;-0.813822294;-0.720719404;0.16698928;1;56
1661;-0.154588305;-0.59006523;0.16698928;1;56
1662;1.550598477;-1.169626618;0.16698928;1;56
1663;3.476381829;0.591456646;0.16698928;1;56
1664;0.436978777;-0.668638949;0.16698928;1;56
1665;5.767776387;3.167937647;0.16698928;1;56
1666;1.14719983;1.013039417;0.16698928;1;56
1667;1.446122407;-0.16598732;0.16698928;1;56
1668;3.399707192;0.002416472;0.16698928;1;56
1669;1.597804427;-0.717301983;0.16698928;1;56
1670;3.356506667;0.281338028;0.16698928;1;56
1671;0.989482986;0.007281897;0.16698928;1;56
1672;0.605374176;-1.729700226;0.16698928;1;56
1673;-1.521468671;-1.843473616;0.16698928;1;56
1674;2.79911851;0.601203031;0.16698928;1;56
1675;-1.378584852;-2.317937571;0.16698928;1;56
1676;-0.324192392;-0.380312074;0.16698928;1;56
1677;2.756003632;1.6551649;0.16698928;1;56
1678;2.859499141;-1.662855049;0.16698928;1;56
1679;1.868849266;0.294729666;0.16698928;1;56
1680;3.150027459;1.569901439;0.16698928;1;56
1681;0.084010061;0.511946897;-0.896264626;0;57
1682;0.683853977;1.285902401;-0.896264626;0;57
1683;-1.651024978;-0.967514754;-0.896264626;0;57
1684;0.776831013;0.632389355;-0.896264626;0;57
1685;0.126556615;0.183078668;-0.896264626;0;57
1686;2.161287566;1.350116117;-0.896264626;0;57
1687;3.263659516;2.487327671;-0.896264626;0;57
1688;0.663266562;0.114661697;-0.896264626;0;57
1689;1.066579643;1.095740364;-0.896264626;0;57
1690;-0.06239204;-0.402709871;-0.896264626;0;57
1691;0.858546225;-0.359069714;-0.896264626;0;57
1692;-0.559050257;-0.55278823;-0.896264626;0;57
1693;-1.209754556;-1.35467498;-0.896264626;0;57
1694;-1.622176606;0.073338862;-0.896264626;0;57
1695;-0.985570602;-0.03898853;-0.896264626;0;57
1696;1.206270486;0.721869884;-0.896264626;0;57
1697;-1.605576901;-0.214918958;-0.896264626;0;57
1698;-0.877183508;-0.915584934;-0.896264626;0;57
1699;-0.38887312;-0.128438541;-0.896264626;0;57
1700;2.789475187;1.840210488;-0.896264626;0;57
1701;0.989695932;0.450531256;-0.896264626;0;57
1702;-0.155608842;0.274793678;-0.896264626;0;57
1703;2.103351152;1.056376418;-0.896264626;0;57
1704;2.197625115;1.792054279;-0.896264626;0;57
1705;1.872000081;1.710819216;-0.896264626;0;57
1706;0.850539839;-0.431428934;-0.896264626;0;57
1707;0.318915428;-0.079276864;-0.896264626;0;57
1708;0.885773365;-0.363225045;-0.896264626;0;57
1709;-0.251437778;-0.200990473;-0.896264626;0;57
1710;1.191493496;0.45128193;-0.896264626;0;57
1711;2.781172041;-0.479941985;0.168185388;1;58
1712;0.207292707;-1.16552518;0.168185388;1;58
1713;1.580484991;-0.238943971;0.168185388;1;58
1714;1.861429129;1.449834652;0.168185388;1;58
1715;3.890219423;1.852873872;0.168185388;1;58
1716;0.902909976;-0.403231504;0.168185388;1;58
1717;2.637336668;0.826968316;0.168185388;1;58
1718;1.312695824;-0.129134902;0.168185388;1;58
1719;1.593077757;-0.121526887;0.168185388;1;58
1720;0.867818197;-0.674273285;0.168185388;1;58
1721;-0.152095632;-1.578433799;0.168185388;1;58
1722;3.446572203;1.802076396;0.168185388;1;58
1723;4.60623321;0.801116814;0.168185388;1;58
1724;-0.761974857;-1.792264728;0.168185388;1;58
1725;2.902481622;-0.347418726;0.168185388;1;58
1726;2.761703156;1.554315929;0.168185388;1;58
1727;2.644146248;0.106492793;0.168185388;1;58
1728;1.267495784;0.192508921;0.168185388;1;58
1729;1.726308669;0.849227967;0.168185388;1;58
1730;3.693346898;0.990514612;0.168185388;1;58
1731;2.557756994;0.627582212;0.168185388;1;58
1732;0.775628846;0.415215486;0.168185388;1;58
1733;4.514011743;1.474939065;0.168185388;1;58
1734;3.177542431;1.709472074;0.168185388;1;58
1735;2.565123397;0.228359602;0.168185388;1;58
1736;2.392608883;-0.208116882;0.168185388;1;58
1737;0.72540664;0.012145755;0.168185388;1;58
1738;1.707030433;0.349722663;0.168185388;1;58
1739;3.374112913;-0.677644642;0.168185388;1;58
1740;3.553764806;0.642182679;0.168185388;1;58
1741;-1.370698935;-1.289438035;0.354968261;0;59
1742;3.266256659;2.226067255;0.354968261;0;59
1743;-2.273548307;-2.483419359;0.354968261;0;59
1744;2.572315473;0.172834279;0.354968261;0;59
1745;1.289173584;-0.058904148;0.354968261;0;59
1746;1.611432939;0.547452297;0.354968261;0;59
1747;1.955350762;-0.410473602;0.354968261;0;59
1748;4.869017061;2.40240516;0.354968261;0;59
1749;-1.083238651;-0.144220939;0.354968261;0;59
1750;2.03424947;0.023396443;0.354968261;0;59
1751;2.079181763;1.124121941;0.354968261;0;59
1752;2.759642991;0.69777449;0.354968261;0;59
1753;0.69408201;0.180907479;0.354968261;0;59
1754;1.813210105;-0.16960283;0.354968261;0;59
1755;0.254646203;-0.234528047;0.354968261;0;59
1756;0.315146963;-1.354930693;0.354968261;0;59
1757;0.748794004;0.629956079;0.354968261;0;59
1758;1.879284685;0.447270153;0.354968261;0;59
1759;2.397911824;-1.044041858;0.354968261;0;59
1760;2.381218565;-0.187285575;0.354968261;0;59
1761;3.530948215;1.28729087;0.354968261;0;59
1762;1.588109279;1.274092813;0.354968261;0;59
1763;1.444812337;-1.221161358;0.354968261;0;59
1764;3.015555832;0.802021907;0.354968261;0;59
1765;0.931994718;0.126830701;0.354968261;0;59
1766;1.411653892;0.388514857;0.354968261;0;59
1767;-0.126462997;-0.872196173;0.354968261;0;59
1768;1.976026595;-0.20708699;0.354968261;0;59
1769;-1.567975742;-2.058412689;0.354968261;0;59
1770;0.273544213;-0.739123317;0.354968261;0;59
1771;0.288416247;-0.306622124;-0.052105117;1;60
1772;4.122108791;1.303417634;-0.052105117;1;60
1773;-0.916078749;-1.058659855;-0.052105117;1;60
1774;0.776728991;0.301720186;-0.052105117;1;60
1775;0.19616396;0.089973187;-0.052105117;1;60
1776;-0.173590362;-1.363392251;-0.052105117;1;60
1777;2.575491476;0.282523871;-0.052105117;1;60
1778;1.893632891;1.58069945;-0.052105117;1;60
1779;4.666133811;0.940040246;-0.052105117;1;60
1780;3.327270518;1.131430232;-0.052105117;1;60
1781;1.196235797;-0.213695901;-0.052105117;1;60
1782;2.976407981;0.957838905;-0.052105117;1;60
1783;0.071731028;-2.37080963;-0.052105117;1;60
1784;0.901854323;-1.253258609;-0.052105117;1;60
1785;2.07816651;-0.174847952;-0.052105117;1;60
1786;2.062013297;0.108511593;-0.052105117;1;60
1787;2.92055382;0.516920454;-0.052105117;1;60
1788;2.529169741;0.721634386;-0.052105117;1;60
1789;1.205407827;-0.459943833;-0.052105117;1;60
1790;-0.335251958;-0.481611547;-0.052105117;1;60
1791;3.066346624;-0.349275322;-0.052105117;1;60
1792;0.676973361;-0.561765972;-0.052105117;1;60
1793;2.828935461;-0.124702698;-0.052105117;1;60
1794;2.113541727;0.877552328;-0.052105117;1;60
1795;3.929455052;0.463346914;-0.052105117;1;60
1796;0.423302578;-0.439365336;-0.052105117;1;60
1797;0.649219197;-0.692417292;-0.052105117;1;60
1798;1.7408255;-0.104452794;-0.052105117;1;60
1799;1.787759729;-0.207999913;-0.052105117;1;60
1800;3.997192499;1.219308412;-0.052105117;1;60
1801;1.457801394;-2.270435699;-0.195934619;1;61
1802;1.83297377;-0.973452669;-0.195934619;1;61
1803;2.300883585;0.621190259;-0.195934619;1;61
1804;2.361937454;0.662561672;-0.195934619;1;61
1805;-1.033841512;-0.650990249;-0.195934619;1;61
1806;2.220050913;-0.208737069;-0.195934619;1;61
1807;4.391117677;1.796911647;-0.195934619;1;61
1808;2.546983425;-1.098778415;-0.195934619;1;61
1809;2.851183763;1.777742092;-0.195934619;1;61
1810;0.620978847;0.316944408;-0.195934619;1;61
1811;2.914162349;1.049576422;-0.195934619;1;61
1812;0.297363574;-0.526280785;-0.195934619;1;61
1813;-0.762340242;-1.120212536;-0.195934619;1;61
1814;1.227674414;0.398259494;-0.195934619;1;61
1815;2.0730437;0.421306803;-0.195934619;1;61
1816;1.890091034;-0.425153649;-0.195934619;1;61
1817;1.558630353;-0.876991006;-0.195934619;1;61
1818;4.112825295;1.299996604;-0.195934619;1;61
1819;0.319578221;-1.336786756;-0.195934619;1;61
1820;1.799046912;1.42924243;-0.195934619;1;61
1821;1.566850953;-0.59469312;-0.195934619;1;61
1822;0.245346563;-1.882686458;-0.195934619;1;61
1823;3.399585522;2.180311232;-0.195934619;1;61
1824;1.921719625;0.378777279;-0.195934619;1;61
1825;0.52431444;-1.069312829;-0.195934619;1;61
1826;1.823267264;-0.375144982;-0.195934619;1;61
1827;-0.502571929;-0.794797718;-0.195934619;1;61
1828;2.261326346;0.315122869;-0.195934619;1;61
1829;3.485654796;0.133939386;-0.195934619;1;61
1830;-1.385916142;-1.240551576;-0.195934619;1;61
1831;-0.017717681;0.256480537;-0.649069752;0;62
1832;0.575340607;-0.674070207;-0.649069752;0;62
1833;3.682797958;0.633227354;-0.649069752;0;62
1834;0.47728385;0.602364873;-0.649069752;0;62
1835;1.084967462;-0.034033687;-0.649069752;0;62
1836;-2.040143553;-0.789706361;-0.649069752;0;62
1837;-1.01527952;-0.470435554;-0.649069752;0;62
1838;-0.627492623;-1.012818138;-0.649069752;0;62
1839;-0.499095361;0.83355327;-0.649069752;0;62
1840;2.303234439;1.354023562;-0.649069752;0;62
1841;1.980471752;0.050072712;-0.649069752;0;62
1842;-1.025208363;0.336880756;-0.649069752;0;62
1843;1.600701567;-0.208998873;-0.649069752;0;62
1844;-0.562098409;0.218459988;-0.649069752;0;62
1845;1.011307116;1.873475208;-0.649069752;0;62
1846;-0.583779043;0.261721805;-0.649069752;0;62
1847;1.827076331;1.334694519;-0.649069752;0;62
1848;0.204844462;0.247746646;-0.649069752;0;62
1849;-1.086812909;-1.375784861;-0.649069752;0;62
1850;-1.127410398;-1.190539782;-0.649069752;0;62
1851;-1.448032577;-0.973818619;-0.649069752;0;62
1852;0.598467268;-0.099631197;-0.649069752;0;62
1853;-0.679897697;-0.110735;-0.649069752;0;62
1854;1.255788379;1.192194596;-0.649069752;0;62
1855;-1.856085973;-1.65588593;-0.649069752;0;62
1856;0.153932598;-1.045643291;-0.649069752;0;62
1857;-0.085795883;-1.740239134;-0.649069752;0;62
1858;0.335417704;0.513120772;-0.649069752;0;62
1859;0.667924062;-0.445956846;-0.649069752;0;62
1860;0.302046905;-1.839193776;-0.649069752;0;62
1861;-0.413961438;-0.819847639;-1.109767231;0;63
1862;-0.595020454;-0.995209549;-1.109767231;0;63
1863;1.065077651;0.297310128;-1.109767231;0;63
1864;0.142489883;0.557416495;-1.109767231;0;63
1865;-2.381725266;-1.273337007;-1.109767231;0;63
1866;1.695022822;1.02507261;-1.109767231;0;63
1867;0.15438911;0.466612171;-1.109767231;0;63
1868;0.181843741;0.233918318;-1.109767231;0;63
1869;-0.629779268;0.264441899;-1.109767231;0;63
1870;-1.982125857;0.432419921;-1.109767231;0;63
1871;1.569300108;0.973222154;-1.109767231;0;63
1872;-0.353691001;-0.529194059;-1.109767231;0;63
1873;-0.249217916;0.045768485;-1.109767231;0;63
1874;1.152067409;2.794691414;-1.109767231;0;63
1875;-1.164764157;-1.088000202;-1.109767231;0;63
1876;-0.504203138;0.295429571;-1.109767231;0;63
1877;-2.208102804;-1.437964565;-1.109767231;0;63
1878;0.992174888;0.213081481;-1.109767231;0;63
1879;1.743802349;0.974960634;-1.109767231;0;63
1880;-2.096244614;-2.353462155;-1.109767231;0;63
1881;-0.999301793;-0.584517812;-1.109767231;0;63
1882;2.228493903;2.25387415;-1.109767231;0;63
1883;-1.201575298;-0.774021056;-1.109767231;0;63
1884;-2.416183646;-1.42366798;-1.109767231;0;63
1885;-0.072229697;0.457669382;-1.109767231;0;63
1886;-0.620995799;-0.723000891;-1.109767231;0;63
1887;1.552719965;1.483744628;-1.109767231;0;63
1888;1.132192691;1.082048862;-1.109767231;0;63
1889;3.030213993;0.799758444;-1.109767231;0;63
1890;-3.618626923;-1.425215801;-1.109767231;0;63
1891;0.549731405;0.359203833;0.849274203;0;64
1892;2.817010956;0.381222551;0.849274203;0;64
1893;-0.242566488;-2.083458532;0.849274203;0;64
1894;2.740516118;0.627833903;0.849274203;0;64
1895;1.287911834;0.300613246;0.849274203;0;64
1896;-1.035584636;-1.058397239;0.849274203;0;64
1897;1.798309436;-0.20864946;0.849274203;0;64
1898;4.355075523;2.04797323;0.849274203;0;64
1899;0.82189377;0.784097278;0.849274203;0;64
1900;1.741969039;-1.277229315;0.849274203;0;64
1901;3.303434763;0.091124007;0.849274203;0;64
1902;3.347176735;1.746845306;0.849274203;0;64
1903;2.981090848;0.032452183;0.849274203;0;64
1904;1.230289995;-0.511432715;0.849274203;0;64
1905;3.103513365;1.164805239;0.849274203;0;64
1906;1.990324181;-0.465277342;0.849274203;0;64
1907;1.53816869;-0.230630049;0.849274203;0;64
1908;3.515975484;0.855809153;0.849274203;0;64
1909;3.107733228;1.779144332;0.849274203;0;64
1910;-0.28779534;-0.825342716;0.849274203;0;64
1911;1.759663217;-0.228879953;0.849274203;0;64
1912;3.830518213;-0.069037317;0.849274203;0;64
1913;3.151435405;0.894131057;0.849274203;0;64
1914;3.594683724;1.54040617;0.849274203;0;64
1915;1.287511984;1.6911065;0.849274203;0;64
1916;1.056653544;-0.227216916;0.849274203;0;64
1917;3.730698721;0.931210963;0.849274203;0;64
1918;0.602866765;-0.873602629;0.849274203;0;64
1919;1.162240186;-0.537821373;0.849274203;0;64
1920;0.560112318;-1.196944191;0.849274203;0;64
1921;-0.652549912;-1.100415818;0.022362526;0;65
1922;-0.347644184;0.59121993;0.022362526;0;65
1923;2.727400469;0.733712568;0.022362526;0;65
1924;0.526440973;0.217277562;0.022362526;0;65
1925;-1.253030971;-0.762214043;0.022362526;0;65
1926;0.632141719;0.296903131;0.022362526;0;65
1927;-0.170791717;-1.204993784;0.022362526;0;65
1928;-0.849836536;-1.755764084;0.022362526;0;65
1929;0.477392419;-0.502742606;0.022362526;0;65
1930;1.372530507;-0.41212786;0.022362526;0;65
1931;-0.653480454;-0.949747886;0.022362526;0;65
1932;-1.049576891;-2.00414217;0.022362526;0;65
1933;-0.663382055;-0.424665379;0.022362526;0;65
1934;1.761958626;0.53270406;0.022362526;0;65
1935;3.172948486;0.78617531;0.022362526;0;65
1936;3.758774525;1.595454128;0.022362526;0;65
1937;1.942915298;0.041773156;0.022362526;0;65
1938;4.108640491;2.27647505;0.022362526;0;65
1939;2.377400645;0.452700219;0.022362526;0;65
1940;2.249844293;-0.156898608;0.022362526;0;65
1941;-2.057134497;-1.930018203;0.022362526;0;65
1942;6.494138;2.430405416;0.022362526;0;65
1943;2.741435798;1.410700745;0.022362526;0;65
1944;4.295864132;0.633692976;0.022362526;0;65
1945;4.299569526;1.118454963;0.022362526;0;65
1946;3.092282976;1.04437263;0.022362526;0;65
1947;1.168934353;0.859207906;0.022362526;0;65
1948;2.511750066;0.941835292;0.022362526;0;65
1949;1.99329;1.062131584;0.022362526;0;65
1950;0.247537437;-0.69010483;0.022362526;0;65
1951;5.957305323;-0.268537855;0.831140617;1;66
1952;3.412750751;0.117522002;0.831140617;1;66
1953;2.018438856;-0.855605326;0.831140617;1;66
1954;5.120735066;2.175206339;0.831140617;1;66
1955;-0.744837444;-1.32444989;0.831140617;1;66
1956;1.969320862;0.142196305;0.831140617;1;66
1957;0.127317868;-0.794644947;0.831140617;1;66
1958;3.735895465;0.089223808;0.831140617;1;66
1959;3.047433148;0.169008568;0.831140617;1;66
1960;1.425449287;-0.048364392;0.831140617;1;66
1961;1.587440692;-3.094655323;0.831140617;1;66
1962;1.510146654;-2.496253478;0.831140617;1;66
1963;4.127356901;0.72062029;0.831140617;1;66
1964;2.707022508;-0.892157853;0.831140617;1;66
1965;1.568375463;0.097020013;0.831140617;1;66
1966;3.186108744;0.800029862;0.831140617;1;66
1967;3.198263238;-0.168296822;0.831140617;1;66
1968;0.798900335;-0.714468559;0.831140617;1;66
1969;5.857872734;-0.226605656;0.831140617;1;66
1970;6.030228826;1.608540928;0.831140617;1;66
1971;5.742260618;1.560037531;0.831140617;1;66
1972;4.841922119;1.945904762;0.831140617;1;66
1973;2.631259321;1.500840013;0.831140617;1;66
1974;2.576884499;-1.593197117;0.831140617;1;66
1975;2.687872666;-1.85552189;0.831140617;1;66
1976;3.277705221;0.065208081;0.831140617;1;66
1977;2.057891637;-0.177720887;0.831140617;1;66
1978;2.073032816;-1.477744087;0.831140617;1;66
1979;1.404958798;-1.994292435;0.831140617;1;66
1980;3.131467895;1.247520173;0.831140617;1;66
1981;0.816182635;1.670375775;-1.244287851;0;67
1982;0.239299473;0.263923187;-1.244287851;0;67
1983;0.918906541;0.170746951;-1.244287851;0;67
1984;1.894028936;-0.122105387;-1.244287851;0;67
1985;-1.853571895;-0.494427407;-1.244287851;0;67
1986;-2.207142539;-1.390534964;-1.244287851;0;67
1987;0.903512723;-0.204900293;-1.244287851;0;67
1988;-1.185292664;-1.048873542;-1.244287851;0;67
1989;0.579890891;0.190746489;-1.244287851;0;67
1990;-0.416479117;0.707658062;-1.244287851;0;67
1991;-0.86803891;-0.290864681;-1.244287851;0;67
1992;1.56470131;1.483996587;-1.244287851;0;67
1993;0.492521888;1.675225155;-1.244287851;0;67
1994;2.206273922;1.237410238;-1.244287851;0;67
1995;-2.925107497;-1.411999976;-1.244287851;0;67
1996;-0.945876657;-1.541744629;-1.244287851;0;67
1997;-0.002209853;0.076944411;-1.244287851;0;67
1998;-1.400927834;0.158322699;-1.244287851;0;67
1999;2.135195355;0.673444432;-1.244287851;0;67
2000;-1.536371712;-1.469587544;-1.244287851;0;67
2001;-0.912826397;-0.275161014;-1.244287851;0;67
2002;0.685790743;0.351772558;-1.244287851;0;67
2003;-2.100902872;-1.664853111;-1.244287851;0;67
2004;-0.339579973;0.186932152;-1.244287851;0;67
2005;0.97497807;1.902827496;-1.244287851;0;67
2006;-1.182868897;-1.518775725;-1.244287851;0;67
2007;0.016303205;1.330526633;-1.244287851;0;67
2008;0.954432312;1.051600488;-1.244287851;0;67
2009;0.634069522;1.055121672;-1.244287851;0;67
2010;0.845344423;1.431406964;-1.244287851;0;67
2011;3.002708517;0.020647005;0.169026414;1;68
2012;2.875363583;0.201334888;0.169026414;1;68
2013;0.877051206;-0.989792753;0.169026414;1;68
2014;3.317732724;0.518479615;0.169026414;1;68
2015;1.459982775;1.274255876;0.169026414;1;68
2016;1.206001268;0.192179329;0.169026414;1;68
2017;3.446225588;1.175169565;0.169026414;1;68
2018;5.234274128;1.242392931;0.169026414;1;68
2019;-0.515765098;-1.291389943;0.169026414;1;68
2020;0.575071981;0.337971089;0.169026414;1;68
2021;1.797427257;-0.475152679;0.169026414;1;68
2022;2.016010882;-0.165954395;0.169026414;1;68
2023;0.300202328;-0.166388629;0.169026414;1;68
2024;1.045883688;-1.123160536;0.169026414;1;68
2025;2.774776668;0.940946724;0.169026414;1;68
2026;1.463930877;-0.913276692;0.169026414;1;68
2027;1.370133607;0.485872121;0.169026414;1;68
2028;-0.326023221;-1.795196979;0.169026414;1;68
2029;0.985541884;-0.36980147;0.169026414;1;68
2030;3.335531848;-0.208680571;0.169026414;1;68
2031;0.89067413;-0.661111762;0.169026414;1;68
2032;1.548368213;-0.176596284;0.169026414;1;68
2033;0.998731075;1.035811573;0.169026414;1;68
2034;2.806480246;0.585352731;0.169026414;1;68
2035;0.627412602;-0.793250832;0.169026414;1;68
2036;3.016645454;-0.212540488;0.169026414;1;68
2037;3.266184979;-0.096638711;0.169026414;1;68
2038;1.33295121;-0.378350408;0.169026414;1;68
2039;0.240101825;-0.131803985;0.169026414;1;68
2040;1.44983401;-0.293484575;0.169026414;1;68
2041;3.80745049;2.137481087;0.673166307;0;69
2042;1.030690377;0.289947963;0.673166307;0;69
2043;1.551369177;0.547614009;0.673166307;0;69
2044;1.561497715;-0.578984287;0.673166307;0;69
2045;3.358888819;0.242145375;0.673166307;0;69
2046;0.69290535;0.287659167;0.673166307;0;69
2047;1.51634524;0.395982956;0.673166307;0;69
2048;-0.395578175;0.18362056;0.673166307;0;69
2049;4.445096155;1.982784639;0.673166307;0;69
2050;0.337193143;-1.966776908;0.673166307;0;69
2051;3.13335596;0.54472825;0.673166307;0;69
2052;2.224652121;0.529708215;0.673166307;0;69
2053;0.421518629;-0.712955301;0.673166307;0;69
2054;-0.30058557;0.059129728;0.673166307;0;69
2055;1.397638887;-0.910937103;0.673166307;0;69
2056;2.146839893;-0.744272675;0.673166307;0;69
2057;0.099492139;-2.211640353;0.673166307;0;69
2058;2.308319744;1.270051451;0.673166307;0;69
2059;0.362460016;-0.547183932;0.673166307;0;69
2060;2.176195861;0.605020274;0.673166307;0;69
2061;1.333100132;-0.274670667;0.673166307;0;69
2062;4.118502995;2.023841474;0.673166307;0;69
2063;3.158918853;0.242061711;0.673166307;0;69
2064;5.006133311;2.218841439;0.673166307;0;69
2065;2.189401275;0.164227327;0.673166307;0;69
2066;2.02996528;1.450975939;0.673166307;0;69
2067;0.944460118;0.123416014;0.673166307;0;69
2068;0.845321045;0.348801445;0.673166307;0;69
2069;2.481680014;-0.243001542;0.673166307;0;69
2070;0.134081353;0.102615736;0.673166307;0;69
2071;1.490759109;0.716221952;-0.026276376;1;70
2072;2.700237978;0.489897091;-0.026276376;1;70
2073;1.361354337;-1.642656583;-0.026276376;1;70
2074;3.645127598;1.216281397;-0.026276376;1;70
2075;2.05959833;-0.743652439;-0.026276376;1;70
2076;2.517366023;0.943082415;-0.026276376;1;70
2077;1.007261322;-0.123502076;-0.026276376;1;70
2078;-0.017651874;0.070550769;-0.026276376;1;70
2079;2.430165534;0.52047321;-0.026276376;1;70
2080;2.670280556;-0.89983909;-0.026276376;1;70
2081;2.127397071;-0.067646422;-0.026276376;1;70
2082;2.961948336;-0.697023548;-0.026276376;1;70
2083;3.182764521;0.681209291;-0.026276376;1;70
2084;2.566755773;0.334216186;-0.026276376;1;70
2085;-0.456482542;-1.422729437;-0.026276376;1;70
2086;1.868867267;-0.312502197;-0.026276376;1;70
2087;0.193045525;-0.598314412;-0.026276376;1;70
2088;2.636198918;-0.663380757;-0.026276376;1;70
2089;0.771138839;0.005708254;-0.026276376;1;70
2090;-0.570423768;-1.817229074;-0.026276376;1;70
2091;5.38222527;1.924918552;-0.026276376;1;70
2092;1.64821985;0.476022168;-0.026276376;1;70
2093;1.382137712;-1.934443209;-0.026276376;1;70
2094;0.852371547;-0.913820011;-0.026276376;1;70
2095;1.89417695;0.370420131;-0.026276376;1;70
2096;-0.75484182;-2.293296454;-0.026276376;1;70
2097;2.54734294;-0.482023489;-0.026276376;1;70
2098;0.152994377;-0.019244903;-0.026276376;1;70
2099;1.456017729;1.27042525;-0.026276376;1;70
2100;4.282610039;1.675964578;-0.026276376;1;70
2101;3.383621768;1.323309806;-0.191392169;0;71
2102;4.372954108;1.481873541;-0.191392169;0;71
2103;1.137898348;-0.496478839;-0.191392169;0;71
2104;2.778004412;1.137953834;-0.191392169;0;71
2105;1.972373592;0.041106878;-0.191392169;0;71
2106;1.91573357;1.812384994;-0.191392169;0;71
2107;0.972280527;0.334757343;-0.191392169;0;71
2108;1.628792472;0.68588368;-0.191392169;0;71
2109;1.13807892;0.383539457;-0.191392169;0;71
2110;3.131464994;0.817685587;-0.191392169;0;71
2111;2.419886417;0.384141014;-0.191392169;0;71
2112;1.839501081;-0.448404359;-0.191392169;0;71
2113;2.122816535;0.10789665;-0.191392169;0;71
2114;4.856782542;2.93982116;-0.191392169;0;71
2115;-1.768072925;-1.077297951;-0.191392169;0;71
2116;1.923815637;0.505308049;-0.191392169;0;71
2117;-0.593140664;0.419403028;-0.191392169;0;71
2118;1.894401086;1.007972896;-0.191392169;0;71
2119;-1.032718175;-2.319567326;-0.191392169;0;71
2120;-1.193059076;-1.261473989;-0.191392169;0;71
2121;2.381330755;0.128244945;-0.191392169;0;71
2122;0.204833403;-0.927628207;-0.191392169;0;71
2123;0.022655226;-0.429868391;-0.191392169;0;71
2124;2.039771576;0.679026637;-0.191392169;0;71
2125;1.225480346;-0.032302605;-0.191392169;0;71
2126;1.257944685;-0.78140448;-0.191392169;0;71
2127;1.482889062;-0.290873386;-0.191392169;0;71
2128;4.101993236;1.731700802;-0.191392169;0;71
2129;2.093841871;1.601345982;-0.191392169;0;71
2130;-0.559053192;-0.450340362;-0.191392169;0;71
2131;4.633049892;1.546290733;-0.781906647;1;72
2132;1.349394129;0.610662642;-0.781906647;1;72
2133;2.6416542;0.892974291;-0.781906647;1;72
2134;1.191308773;-0.964235663;-0.781906647;1;72
2135;-2.09503279;-1.537534126;-0.781906647;1;72
2136;3.164028846;1.329019684;-0.781906647;1;72
2137;-0.505257576;-0.73335547;-0.781906647;1;72
2138;-0.451936573;-0.630904602;-0.781906647;1;72
2139;4.534075197;0.219888424;-0.781906647;1;72
2140;-2.354282897;-1.648439436;-0.781906647;1;72
2141;0.691816433;0.592309914;-0.781906647;1;72
2142;0.582987717;1.325891924;-0.781906647;1;72
2143;2.477848628;-0.114559115;-0.781906647;1;72
2144;-1.557950693;-1.728119471;-0.781906647;1;72
2145;0.440061457;-0.588884544;-0.781906647;1;72
2146;1.275258025;-0.557125178;-0.781906647;1;72
2147;3.687562998;1.047740472;-0.781906647;1;72
2148;4.269271872;1.05602859;-0.781906647;1;72
2149;-0.210337464;0.299613183;-0.781906647;1;72
2150;0.919151609;-0.38514747;-0.781906647;1;72
2151;2.991595626;-0.146811257;-0.781906647;1;72
2152;3.2002883;0.673903556;-0.781906647;1;72
2153;2.665142192;0.811588919;-0.781906647;1;72
2154;3.502019472;1.756083256;-0.781906647;1;72
2155;2.633970798;-1.217399962;-0.781906647;1;72
2156;3.050483957;0.377272862;-0.781906647;1;72
2157;0.776804731;0.258707633;-0.781906647;1;72
2158;-0.652392142;-1.723249336;-0.781906647;1;72
2159;-0.332538155;-0.211757634;-0.781906647;1;72
2160;0.371572363;-0.552246467;-0.781906647;1;72
2161;1.5554741;-1.167890666;2.058161988;0;73
2162;2.025216399;0.249717417;2.058161988;0;73
2163;1.461766555;-2.392439225;2.058161988;0;73
2164;4.954159586;1.072541199;2.058161988;0;73
2165;6.341628339;1.494663649;2.058161988;0;73
2166;5.285109038;1.251372682;2.058161988;0;73
2167;4.383616689;0.913429498;2.058161988;0;73
